Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
DDP,846,,Bosque,,2018,,12.6363,12.6363,12.6363,12.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,846,,Bosque,,2019,,12.5788,12.5788,12.5788,12.5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,846,,Bosque,,2020,,12.5214,12.5214,12.5214,12.5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,846,,Bosque,,2021,,12.4644,12.4644,12.4644,12.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,846,,Bosque,,2022,,12.4076,12.4076,12.4076,12.4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,846,,Bosque,,2023,,12.3809,12.3809,12.3809,12.3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,846,,Bosque,,2024,,12.4384,12.4384,12.4384,12.4384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,846,,Bosque,,2025,,12.45,12.45,12.45,12.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,846,,Bosque,,2026,,12.422,12.422,12.422,12.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,846,,Bosque,,2027,,12.3955,12.3955,12.3955,12.3955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,846,,Bosque,,2028,,12.3704,12.3704,12.3704,12.3704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DDP,846,,Bosque,,2029,,12.3467,12.3467,12.3467,12.3467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
