Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,951,,Bosque,,2018,,12.6363,12.6363,12.6363,12.6363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2019,,12.5788,12.5788,12.5788,12.5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2020,,12.5214,12.5214,12.5214,12.5214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2021,,12.4644,12.4644,12.4644,12.4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2022,,12.4076,12.4076,12.4076,12.4076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2023,,12.3512,12.3512,12.3512,12.3512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2024,,12.295,12.295,12.295,12.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2025,,12.239,12.239,12.239,12.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2026,,12.1833,12.1833,12.1833,12.1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2027,,12.1278,12.1278,12.1278,12.1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2028,,12.0726,12.0726,12.0726,12.0726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2029,,12.0177,12.0177,12.0177,12.0177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2030,,11.963,11.963,11.963,11.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2031,,11.9086,11.9086,11.9086,11.9086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2032,,11.8544,11.8544,11.8544,11.8544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2033,,11.8005,11.8005,11.8005,11.8005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2034,,11.7468,11.7468,11.7468,11.7468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2035,,11.6933,11.6933,11.6933,11.6933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2036,,11.6401,11.6401,11.6401,11.6401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2037,,11.5872,11.5872,11.5872,11.5872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2038,,11.5345,11.5345,11.5345,11.5345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2039,,11.482,11.482,11.482,11.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2040,,11.4298,11.4298,11.4298,11.4298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2041,,11.3778,11.3778,11.3778,11.3778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2042,,11.326,11.326,11.326,11.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2043,,11.2745,11.2745,11.2745,11.2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2044,,11.2233,11.2233,11.2233,11.2233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2045,,11.1722,11.1722,11.1722,11.1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2046,,11.1214,11.1214,11.1214,11.1214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2047,,11.0709,11.0709,11.0709,11.0709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2048,,11.0205,11.0205,11.0205,11.0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2049,,10.9704,10.9704,10.9704,10.9704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2050,,10.9205,10.9205,10.9205,10.9205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2051,,10.8709,10.8709,10.8709,10.8709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2052,,10.8215,10.8215,10.8215,10.8215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2053,,10.7723,10.7723,10.7723,10.7723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2054,,10.7233,10.7233,10.7233,10.7233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2055,,10.6746,10.6746,10.6746,10.6746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2056,,10.6261,10.6261,10.6261,10.6261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,951,,Bosque,,2057,,10.5778,10.5778,10.5778,10.5778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
