Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,616,E5_AGRPURGSL,,,2018,4.7631,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2019,5.214,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2020,4.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2021,5.4102,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2022,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2023,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2024,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2025,6.0494,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2026,6.1375,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2027,6.2639,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2028,6.3592,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2029,6.4143,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2030,6.4684,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2031,6.5699,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2032,6.6219,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2033,6.7017,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2034,6.7424,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2035,6.7916,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2036,6.8587,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2037,6.9154,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAU,616,E5_AGRPURGSL,,,2038,6.9804,,,,,,,,,,,,,,,,,,,,,,,,,,,
