Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2023,FixedOpex2023,VarOpex2023,Opex2023,Externalities2023,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,493,,INORG_RCY_OS,,2019,,0.0561,0.0561,0.1101,0.0563,,,,,,,,,,,0.117265,,,,0.122171,0.117265,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2020,,,0.0561,0.1073,0.0564,,,,,,,,,,,0.114307,,,,0.122388,0.114307,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2021,,,0.0561,0.1044,0.0541,,,,,,,,,,,0.10669,,,,0.117397,0.10669,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2022,,,0.0561,0.1016,0.0573,,,,,,,,,,,0.109955,,,,0.124341,0.109955,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2023,,,0.0561,0.0987,0.0606,,,,,,,,,,,0.113153,,,,0.131502,0.113153,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2024,,,0.0561,0.0959,0.064,,,,,,,,,,,0.116281,,,,0.13888,0.116281,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2025,,,0.0561,0.0931,0.0674,,,,,,,,,,,0.119158,,,,0.146258,0.119158,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2026,,,0.0561,0.0902,0.0709,,,,,,,,,,,0.121967,,,,0.153853,0.121967,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2027,,,0.0561,0.0874,0.0745,,,,,,,,,,,0.124706,,,,0.161665,0.124706,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2028,,,0.0561,0.0845,0.0781,,,,,,,,,,,0.127208,,,,0.169477,0.127208,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2029,,,0.0561,0.0817,0.0817,,,,,,,,,,,0.129485,,,,0.177289,0.129485,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2030,,0.0382,0.0943,0.117,0.0854,,,,,,,,,,,0.131701,,,,0.185318,0.131701,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2031,,,0.0943,0.1142,0.0871,,,,,,,,,,,0.130702,,,,0.189007,0.130702,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2032,,,0.0943,0.1114,0.0888,,,,,,,,,,,0.129661,,,,0.192696,0.129661,,,,,,,,,,,,,,,,,
BAU,493,,INORG_RCY_OS,,2033,,,0.0943,0.1085,0.0904,,,,,,,,,,,0.12844,,,,0.196168,0.12844,,,,,,,,,,,,,,,,,
